,dataset,package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
666,parsed-roadNet-TX-2.csv,GraphBIG,BFS,1379917,1921660,2,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,1.1503680625e-05
667,parsed-roadNet-TX-2.csv,GraphMat,BFS,1379917,1921660,2,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.38098775
668,parsed-roadNet-TX-2.csv,Galois,PageRank,1379917,1921660,2,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.44675
669,parsed-roadNet-TX-2.csv,GAP,PageRank,1379917,1921660,2,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.81404
670,parsed-roadNet-TX-2.csv,GraphBIG,PageRank,1379917,1921660,2,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,2.53264375
671,parsed-roadNet-TX-2.csv,GraphMat,PageRank,1379917,1921660,2,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,2.013508125
672,parsed-roadNet-TX-2.csv,PowerGraph,PageRank,1379917,1921660,2,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,12.50625
673,parsed-roadNet-TX-2.csv,Galois,SSSP,1379917,1921660,2,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.096125
674,parsed-roadNet-TX-2.csv,GAP,SSSP,1379917,1921660,2,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.00159
675,parsed-roadNet-TX-2.csv,GraphBIG,SSSP,1379917,1921660,2,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.00023399325
676,parsed-roadNet-TX-2.csv,GraphMat,SSSP,1379917,1921660,2,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,1.0661704375
677,parsed-roadNet-TX-2.csv,PowerGraph,SSSP,1379917,1921660,2,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,3.28125
678,parsed-roadNet-TX-4.csv,Galois,BFS,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.07375
679,parsed-roadNet-TX-4.csv,GAP,BFS,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.050628125
680,parsed-roadNet-TX-4.csv,GraphBIG,BFS,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,1.9371534375e-05
681,parsed-roadNet-TX-4.csv,GraphMat,BFS,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.260173625
682,parsed-roadNet-TX-4.csv,Galois,PageRank,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.445875
683,parsed-roadNet-TX-4.csv,GAP,PageRank,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.46817625
684,parsed-roadNet-TX-4.csv,GraphBIG,PageRank,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,1.211306875
685,parsed-roadNet-TX-4.csv,GraphMat,PageRank,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,1.252193125
686,parsed-roadNet-TX-4.csv,PowerGraph,PageRank,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,12.4375
687,parsed-roadNet-TX-4.csv,Galois,SSSP,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.081625
688,parsed-roadNet-TX-4.csv,GAP,SSSP,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.001715
689,parsed-roadNet-TX-4.csv,GraphBIG,SSSP,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0002412199375
690,parsed-roadNet-TX-4.csv,GraphMat,SSSP,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.770559375
691,parsed-roadNet-TX-4.csv,PowerGraph,SSSP,1379917,1921660,4,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,3.46875
692,parsed-roadNet-TX-8.csv,Galois,BFS,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.1024375
693,parsed-roadNet-TX-8.csv,GAP,BFS,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.037420625
694,parsed-roadNet-TX-8.csv,GraphBIG,BFS,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,2.750751875e-05
695,parsed-roadNet-TX-8.csv,GraphMat,BFS,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.1951289375
696,parsed-roadNet-TX-8.csv,Galois,PageRank,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.446125
697,parsed-roadNet-TX-8.csv,GAP,PageRank,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.24781875
698,parsed-roadNet-TX-8.csv,GraphBIG,PageRank,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,1.336927875
699,parsed-roadNet-TX-8.csv,GraphMat,PageRank,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.7006881875
700,parsed-roadNet-TX-8.csv,PowerGraph,PageRank,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,9.25
701,parsed-roadNet-TX-8.csv,Galois,SSSP,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0823125
702,parsed-roadNet-TX-8.csv,GAP,SSSP,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.002174375
703,parsed-roadNet-TX-8.csv,GraphBIG,SSSP,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0002538711875
704,parsed-roadNet-TX-8.csv,GraphMat,SSSP,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.550799875
705,parsed-roadNet-TX-8.csv,PowerGraph,SSSP,1379917,1921660,8,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,3.425
706,parsed-roadNet-TX-16.csv,Galois,BFS,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.1739375
707,parsed-roadNet-TX-16.csv,GAP,BFS,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.030955
708,parsed-roadNet-TX-16.csv,GraphBIG,BFS,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,5.124508125e-05
709,parsed-roadNet-TX-16.csv,GraphMat,BFS,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.14771375
710,parsed-roadNet-TX-16.csv,Galois,PageRank,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.446125
711,parsed-roadNet-TX-16.csv,GAP,PageRank,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.202564375
712,parsed-roadNet-TX-16.csv,GraphBIG,PageRank,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,1.25952875
713,parsed-roadNet-TX-16.csv,GraphMat,PageRank,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.4336703125
714,parsed-roadNet-TX-16.csv,PowerGraph,PageRank,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,6.21875
715,parsed-roadNet-TX-16.csv,Galois,SSSP,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0873125
716,parsed-roadNet-TX-16.csv,GAP,SSSP,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.003175
717,parsed-roadNet-TX-16.csv,GraphBIG,SSSP,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0002667308125
718,parsed-roadNet-TX-16.csv,GraphMat,SSSP,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.4273848125
719,parsed-roadNet-TX-16.csv,PowerGraph,SSSP,1379917,1921660,16,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,3.95
720,parsed-roadNet-TX-24.csv,Galois,BFS,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.2730625
721,parsed-roadNet-TX-24.csv,GAP,BFS,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.03188875
722,parsed-roadNet-TX-24.csv,GraphBIG,BFS,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,6.081163125e-05
723,parsed-roadNet-TX-24.csv,GraphMat,BFS,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.13071125
724,parsed-roadNet-TX-24.csv,Galois,PageRank,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.4473125
725,parsed-roadNet-TX-24.csv,GAP,PageRank,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.191018125
726,parsed-roadNet-TX-24.csv,GraphBIG,PageRank,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,1.211300625
727,parsed-roadNet-TX-24.csv,GraphMat,PageRank,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.3516083125
728,parsed-roadNet-TX-24.csv,PowerGraph,PageRank,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,5.29375
729,parsed-roadNet-TX-24.csv,Galois,SSSP,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.1028125
730,parsed-roadNet-TX-24.csv,GAP,SSSP,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0039925
731,parsed-roadNet-TX-24.csv,GraphBIG,SSSP,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0040592119375
732,parsed-roadNet-TX-24.csv,GraphMat,SSSP,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.3745389375
733,parsed-roadNet-TX-24.csv,PowerGraph,SSSP,1379917,1921660,24,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,4.6625
734,parsed-roadNet-TX-32.csv,Galois,BFS,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.3206875
735,parsed-roadNet-TX-32.csv,GAP,BFS,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.19861375
736,parsed-roadNet-TX-32.csv,GraphBIG,BFS,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0004392716875
737,parsed-roadNet-TX-32.csv,GraphMat,BFS,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.1497616875
738,parsed-roadNet-TX-32.csv,Galois,PageRank,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.4460625
739,parsed-roadNet-TX-32.csv,GAP,PageRank,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.200535625
740,parsed-roadNet-TX-32.csv,GraphBIG,PageRank,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,1.332800625
741,parsed-roadNet-TX-32.csv,GraphMat,PageRank,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.4272006875
742,parsed-roadNet-TX-32.csv,PowerGraph,PageRank,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,4.66875
743,parsed-roadNet-TX-32.csv,Galois,SSSP,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.1165625
744,parsed-roadNet-TX-32.csv,GAP,SSSP,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.019068125
745,parsed-roadNet-TX-32.csv,GraphBIG,SSSP,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0006809085
746,parsed-roadNet-TX-32.csv,GraphMat,SSSP,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.42836375
747,parsed-roadNet-TX-32.csv,PowerGraph,SSSP,1379917,1921660,32,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,5.0125
748,parsed-roadNet-TX-40.csv,Galois,BFS,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.3108125
749,parsed-roadNet-TX-40.csv,GAP,BFS,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.237756875
750,parsed-roadNet-TX-40.csv,GraphBIG,BFS,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0005699694375
751,parsed-roadNet-TX-40.csv,GraphMat,BFS,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.2409505
752,parsed-roadNet-TX-40.csv,Galois,PageRank,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.446375
753,parsed-roadNet-TX-40.csv,GAP,PageRank,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.20762875
754,parsed-roadNet-TX-40.csv,GraphBIG,PageRank,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,1.42722125
755,parsed-roadNet-TX-40.csv,GraphMat,PageRank,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.55746925
756,parsed-roadNet-TX-40.csv,PowerGraph,PageRank,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,4.70625
757,parsed-roadNet-TX-40.csv,Galois,SSSP,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.1268125
758,parsed-roadNet-TX-40.csv,GAP,SSSP,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.02605125
759,parsed-roadNet-TX-40.csv,GraphBIG,SSSP,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0011309236875
760,parsed-roadNet-TX-40.csv,GraphMat,SSSP,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.5658786875
761,parsed-roadNet-TX-40.csv,PowerGraph,SSSP,1379917,1921660,40,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,5.31875
762,parsed-roadNet-TX-48.csv,Galois,BFS,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.3144375
763,parsed-roadNet-TX-48.csv,GAP,BFS,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.2829475
764,parsed-roadNet-TX-48.csv,GraphBIG,BFS,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.000718981125
765,parsed-roadNet-TX-48.csv,GraphMat,BFS,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.269991375
766,parsed-roadNet-TX-48.csv,Galois,PageRank,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.4469375
767,parsed-roadNet-TX-48.csv,GAP,PageRank,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.21482375
768,parsed-roadNet-TX-48.csv,GraphBIG,PageRank,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,1.303954375
769,parsed-roadNet-TX-48.csv,GraphMat,PageRank,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.566991
770,parsed-roadNet-TX-48.csv,PowerGraph,PageRank,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,4.70625
771,parsed-roadNet-TX-48.csv,Galois,SSSP,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.1165625
772,parsed-roadNet-TX-48.csv,GAP,SSSP,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.035295
773,parsed-roadNet-TX-48.csv,GraphBIG,SSSP,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0009505001875
774,parsed-roadNet-TX-48.csv,GraphMat,SSSP,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.6734039375
775,parsed-roadNet-TX-48.csv,PowerGraph,SSSP,1379917,1921660,48,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,6.38125
776,parsed-roadNet-TX-56.csv,Galois,BFS,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.314625
777,parsed-roadNet-TX-56.csv,GAP,BFS,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.3466575
778,parsed-roadNet-TX-56.csv,GraphBIG,BFS,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.0008458945625
779,parsed-roadNet-TX-56.csv,GraphMat,BFS,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.2897150625
780,parsed-roadNet-TX-56.csv,Galois,PageRank,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.4470625
781,parsed-roadNet-TX-56.csv,GAP,PageRank,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.204694375
782,parsed-roadNet-TX-56.csv,GraphBIG,PageRank,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,1.279501875
783,parsed-roadNet-TX-56.csv,GraphMat,PageRank,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.6684209375
784,parsed-roadNet-TX-56.csv,PowerGraph,PageRank,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,4.75
785,parsed-roadNet-TX-56.csv,Galois,SSSP,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.1166875
786,parsed-roadNet-TX-56.csv,GAP,SSSP,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.040463125
787,parsed-roadNet-TX-56.csv,GraphBIG,SSSP,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.001118227875
788,parsed-roadNet-TX-56.csv,GraphMat,SSSP,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,0.711531625
789,parsed-roadNet-TX-56.csv,PowerGraph,SSSP,1379917,1921660,56,1351137 (0.979),1879201 (0.978),1351137 (0.979),1879201 (0.978),0.047,82869,0.02091,1056,670,8.1375
790,parsed-kron-20_0.1_0.0_0.0-1.csv,Galois,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.407
791,parsed-kron-20_0.1_0.0_0.0-1.csv,GAP,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.046804
792,parsed-kron-20_0.1_0.0_0.0-1.csv,Graph500,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.001001965703125
793,parsed-kron-20_0.1_0.0_0.0-1.csv,GraphBIG,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.472973382828
794,parsed-kron-20_0.1_0.0_0.0-1.csv,GraphMat,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.2729296
795,parsed-kron-20_0.1_0.0_0.0-1.csv,Galois,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,4.1706
796,parsed-kron-20_0.1_0.0_0.0-1.csv,GAP,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,3.119706
797,parsed-kron-20_0.1_0.0_0.0-1.csv,GraphBIG,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,152.5924
798,parsed-kron-20_0.1_0.0_0.0-1.csv,GraphMat,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,22.62648
799,parsed-kron-20_0.1_0.0_0.0-1.csv,PowerGraph,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,65.196875
800,parsed-kron-20_0.1_0.0_0.0-1.csv,Galois,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.559
801,parsed-kron-20_0.1_0.0_0.0-1.csv,GAP,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.22252
802,parsed-kron-20_0.1_0.0_0.0-1.csv,GraphBIG,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.62292316147
803,parsed-kron-20_0.1_0.0_0.0-1.csv,GraphMat,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.2357244
804,parsed-kron-20_0.1_0.0_0.0-1.csv,PowerGraph,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,3.290625
