dataset,package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
parsed-eat-2.csv,GraphMat,SSSP,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003282375
parsed-eat-2.csv,PowerGraph,SSSP,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
parsed-eat-4.csv,GAP,SSSP,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00551875
parsed-eat-4.csv,GraphBIG,SSSP,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91E-05
parsed-eat-4.csv,GraphMat,SSSP,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002274375
parsed-eat-4.csv,PowerGraph,SSSP,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
parsed-eat-8.csv,GAP,SSSP,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007355
parsed-eat-8.csv,GraphBIG,SSSP,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65E-05
parsed-eat-8.csv,GraphMat,SSSP,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00150975
parsed-eat-8.csv,PowerGraph,SSSP,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00625
parsed-eat-16.csv,GAP,SSSP,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01125
parsed-eat-16.csv,GraphBIG,SSSP,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04E-05
parsed-eat-16.csv,GraphMat,SSSP,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001010125
parsed-eat-16.csv,PowerGraph,SSSP,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00625
parsed-eat-24.csv,GAP,SSSP,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0153475
parsed-eat-24.csv,GraphBIG,SSSP,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.08E-05
parsed-eat-24.csv,GraphMat,SSSP,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00092825
parsed-eat-24.csv,PowerGraph,SSSP,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
parsed-eat-32.csv,GAP,SSSP,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053695
parsed-eat-32.csv,GraphBIG,SSSP,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000273809
parsed-eat-32.csv,GraphMat,SSSP,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001135688
parsed-eat-32.csv,PowerGraph,SSSP,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125
parsed-eat-40.csv,GAP,SSSP,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068993125
parsed-eat-40.csv,GraphBIG,SSSP,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00031212
parsed-eat-40.csv,GraphMat,SSSP,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00203775
parsed-eat-40.csv,PowerGraph,SSSP,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025
parsed-eat-48.csv,GAP,SSSP,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087934375
parsed-eat-48.csv,GraphBIG,SSSP,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000403627
parsed-eat-48.csv,GraphMat,SSSP,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0053975
parsed-eat-48.csv,PowerGraph,SSSP,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01875
parsed-eat-56.csv,GAP,SSSP,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101856875
parsed-eat-56.csv,GraphBIG,SSSP,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000420586
parsed-eat-56.csv,GraphMat,SSSP,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0045875
parsed-eat-56.csv,PowerGraph,SSSP,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04375
parsed-maayan-figeys-1.csv,GAP,SSSP,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.94E-05
parsed-maayan-figeys-1.csv,GraphBIG,SSSP,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000652206
parsed-maayan-figeys-1.csv,GraphMat,SSSP,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000195875
parsed-maayan-figeys-1.csv,PowerGraph,SSSP,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
parsed-maayan-figeys-2.csv,GAP,SSSP,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002725
parsed-maayan-figeys-2.csv,GraphBIG,SSSP,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35E-05
parsed-maayan-figeys-2.csv,GraphMat,SSSP,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00024475
parsed-maayan-figeys-2.csv,PowerGraph,SSSP,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
parsed-maayan-figeys-4.csv,GAP,SSSP,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035625
parsed-maayan-figeys-4.csv,GraphBIG,SSSP,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41E-05
parsed-maayan-figeys-4.csv,GraphMat,SSSP,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000244438
parsed-maayan-figeys-4.csv,PowerGraph,SSSP,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
parsed-maayan-figeys-8.csv,GAP,SSSP,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00044125
parsed-maayan-figeys-8.csv,GraphBIG,SSSP,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38E-05
parsed-maayan-figeys-8.csv,GraphMat,SSSP,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003355
parsed-maayan-figeys-8.csv,PowerGraph,SSSP,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
parsed-maayan-figeys-16.csv,GAP,SSSP,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00063125
parsed-maayan-figeys-16.csv,GraphBIG,SSSP,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23E-05
parsed-maayan-figeys-16.csv,GraphMat,SSSP,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000389125
parsed-maayan-figeys-16.csv,PowerGraph,SSSP,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
parsed-maayan-figeys-24.csv,GAP,SSSP,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00089125
parsed-maayan-figeys-24.csv,GraphBIG,SSSP,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12E-05
parsed-maayan-figeys-24.csv,GraphMat,SSSP,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000543688
parsed-maayan-figeys-24.csv,PowerGraph,SSSP,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125
parsed-maayan-figeys-32.csv,GAP,SSSP,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004835625
parsed-maayan-figeys-32.csv,GraphBIG,SSSP,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000250042
parsed-maayan-figeys-32.csv,GraphMat,SSSP,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014501813
parsed-maayan-figeys-32.csv,PowerGraph,SSSP,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025
parsed-maayan-figeys-40.csv,GAP,SSSP,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006746875
parsed-maayan-figeys-40.csv,GraphBIG,SSSP,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000314877
parsed-maayan-figeys-40.csv,GraphMat,SSSP,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002251313
parsed-maayan-figeys-40.csv,PowerGraph,SSSP,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05625
parsed-maayan-figeys-48.csv,GAP,SSSP,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008619375
parsed-maayan-figeys-48.csv,GraphBIG,SSSP,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000406176
parsed-maayan-figeys-48.csv,GraphMat,SSSP,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00540825
parsed-maayan-figeys-48.csv,PowerGraph,SSSP,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08125
parsed-maayan-figeys-56.csv,GAP,SSSP,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008676875
parsed-maayan-figeys-56.csv,GraphBIG,SSSP,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00038676
parsed-maayan-figeys-56.csv,GraphMat,SSSP,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003404625
parsed-maayan-figeys-56.csv,PowerGraph,SSSP,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0875
parsed-roadNet-TX-1.csv,Galois,SSSP,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.0983125
parsed-roadNet-TX-1.csv,GAP,SSSP,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.000765625
parsed-roadNet-TX-1.csv,GraphBIG,SSSP,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,9.24E-07
parsed-roadNet-TX-1.csv,GraphMat,SSSP,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,1.654781875
parsed-roadNet-TX-1.csv,PowerGraph,SSSP,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,3.31875
parsed-roadNet-TX-2.csv,Galois,SSSP,1379917,1921660,2,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.096125
parsed-roadNet-TX-2.csv,GAP,SSSP,1379917,1921660,2,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.00159
parsed-roadNet-TX-2.csv,GraphBIG,SSSP,1379917,1921660,2,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.000233993
parsed-roadNet-TX-2.csv,GraphMat,SSSP,1379917,1921660,2,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,1.066170438
parsed-roadNet-TX-2.csv,PowerGraph,SSSP,1379917,1921660,2,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,3.28125
parsed-roadNet-TX-4.csv,Galois,SSSP,1379917,1921660,4,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.081625
parsed-roadNet-TX-4.csv,GAP,SSSP,1379917,1921660,4,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.001715
parsed-roadNet-TX-4.csv,GraphBIG,SSSP,1379917,1921660,4,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.00024122
parsed-roadNet-TX-4.csv,GraphMat,SSSP,1379917,1921660,4,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.770559375
parsed-roadNet-TX-4.csv,PowerGraph,SSSP,1379917,1921660,4,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,3.46875
parsed-roadNet-TX-8.csv,Galois,SSSP,1379917,1921660,8,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.0823125
parsed-roadNet-TX-8.csv,GAP,SSSP,1379917,1921660,8,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.002174375
parsed-roadNet-TX-8.csv,GraphBIG,SSSP,1379917,1921660,8,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.000253871
parsed-roadNet-TX-8.csv,GraphMat,SSSP,1379917,1921660,8,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.550799875
parsed-roadNet-TX-8.csv,PowerGraph,SSSP,1379917,1921660,8,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,3.425
parsed-roadNet-TX-16.csv,Galois,SSSP,1379917,1921660,16,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.0873125
parsed-roadNet-TX-16.csv,GAP,SSSP,1379917,1921660,16,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.003175
parsed-roadNet-TX-16.csv,GraphBIG,SSSP,1379917,1921660,16,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.000266731
parsed-roadNet-TX-16.csv,GraphMat,SSSP,1379917,1921660,16,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.427384813
parsed-roadNet-TX-16.csv,PowerGraph,SSSP,1379917,1921660,16,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,3.95
parsed-roadNet-TX-24.csv,Galois,SSSP,1379917,1921660,24,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.1028125
parsed-roadNet-TX-24.csv,GAP,SSSP,1379917,1921660,24,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.0039925
parsed-roadNet-TX-24.csv,GraphBIG,SSSP,1379917,1921660,24,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.004059212
parsed-roadNet-TX-24.csv,GraphMat,SSSP,1379917,1921660,24,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.374538938
parsed-roadNet-TX-24.csv,PowerGraph,SSSP,1379917,1921660,24,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,4.6625
parsed-roadNet-TX-32.csv,Galois,SSSP,1379917,1921660,32,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.1165625
parsed-roadNet-TX-32.csv,GAP,SSSP,1379917,1921660,32,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.019068125
parsed-roadNet-TX-32.csv,GraphBIG,SSSP,1379917,1921660,32,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.000680909
parsed-roadNet-TX-32.csv,GraphMat,SSSP,1379917,1921660,32,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.42836375
parsed-roadNet-TX-32.csv,PowerGraph,SSSP,1379917,1921660,32,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,5.0125
parsed-roadNet-TX-40.csv,Galois,SSSP,1379917,1921660,40,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.1268125
parsed-roadNet-TX-40.csv,GAP,SSSP,1379917,1921660,40,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.02605125
parsed-roadNet-TX-40.csv,GraphBIG,SSSP,1379917,1921660,40,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.001130924
parsed-roadNet-TX-40.csv,GraphMat,SSSP,1379917,1921660,40,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.565878688
parsed-roadNet-TX-40.csv,PowerGraph,SSSP,1379917,1921660,40,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,5.31875
parsed-roadNet-TX-48.csv,Galois,SSSP,1379917,1921660,48,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.1165625
parsed-roadNet-TX-48.csv,GAP,SSSP,1379917,1921660,48,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.035295
parsed-roadNet-TX-48.csv,GraphBIG,SSSP,1379917,1921660,48,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.0009505
parsed-roadNet-TX-48.csv,GraphMat,SSSP,1379917,1921660,48,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.673403938
parsed-roadNet-TX-48.csv,PowerGraph,SSSP,1379917,1921660,48,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,6.38125
parsed-roadNet-TX-56.csv,Galois,SSSP,1379917,1921660,56,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.1166875
parsed-roadNet-TX-56.csv,GAP,SSSP,1379917,1921660,56,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.040463125
parsed-roadNet-TX-56.csv,GraphBIG,SSSP,1379917,1921660,56,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.001118228
parsed-roadNet-TX-56.csv,GraphMat,SSSP,1379917,1921660,56,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.711531625
parsed-roadNet-TX-56.csv,PowerGraph,SSSP,1379917,1921660,56,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,8.1375
parsed-kron-20_0.1_0.0_0.0-1.csv,Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.559
parsed-kron-20_0.1_0.0_0.0-1.csv,GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22252
parsed-kron-20_0.1_0.0_0.0-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.622923161
parsed-kron-20_0.1_0.0_0.0-1.csv,GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2357244
parsed-kron-20_0.1_0.0_0.0-1.csv,PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.290625
parsed-kron-20_0.1_0.0_0.1-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.73272
parsed-kron-20_0.1_0.0_0.2-1.csv,Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.556
parsed-kron-20_0.1_0.0_0.2-1.csv,GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.222784
parsed-kron-20_0.1_0.0_0.2-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.619469972
parsed-kron-20_0.1_0.0_0.2-1.csv,GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2359894
parsed-kron-20_0.1_0.0_0.2-1.csv,PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.359375
parsed-kron-20_0.1_0.0_0.3-1.csv,Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5578
parsed-kron-20_0.1_0.0_0.3-1.csv,GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.273786
parsed-kron-20_0.1_0.0_0.3-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.610195801
parsed-kron-20_0.1_0.0_0.3-1.csv,GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2333004
parsed-kron-20_0.1_0.0_0.3-1.csv,PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3375
parsed-kron-20_0.1_0.0_0.4-1.csv,Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5598
parsed-kron-20_0.1_0.0_0.4-1.csv,GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.246076
parsed-kron-20_0.1_0.0_0.4-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.61735546
parsed-kron-20_0.1_0.0_0.4-1.csv,GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2328712
parsed-kron-20_0.1_0.0_0.4-1.csv,PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.33125
parsed-kron-20_0.1_0.0_0.5-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.72876
parsed-kron-20_0.1_0.0_0.6-1.csv,Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.555
parsed-kron-20_0.1_0.0_0.6-1.csv,GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22452
parsed-kron-20_0.1_0.0_0.6-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.615465561
parsed-kron-20_0.1_0.0_0.6-1.csv,GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2354426
parsed-kron-20_0.1_0.0_0.6-1.csv,PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.340625
parsed-kron-20_0.1_0.0_0.7-1.csv,Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5518
parsed-kron-20_0.1_0.0_0.7-1.csv,GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.223904
parsed-kron-20_0.1_0.0_0.7-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.62665266
parsed-kron-20_0.1_0.0_0.7-1.csv,GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2339066
parsed-kron-20_0.1_0.0_0.7-1.csv,PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.365625
parsed-kron-20_0.1_0.1_0.0-1.csv,Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5684
parsed-kron-20_0.1_0.1_0.0-1.csv,GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.238458
parsed-kron-20_0.1_0.1_0.0-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.62151024
parsed-kron-20_0.1_0.1_0.0-1.csv,GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2297416
parsed-kron-20_0.1_0.1_0.0-1.csv,PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.446875
parsed-kron-20_0.1_0.1_0.1-1.csv,Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5586
parsed-kron-20_0.1_0.1_0.1-1.csv,GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.224554
parsed-kron-20_0.1_0.1_0.1-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.649281372
parsed-kron-20_0.1_0.1_0.1-1.csv,GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2346996
parsed-kron-20_0.1_0.1_0.1-1.csv,PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.409375
parsed-kron-20_0.1_0.1_0.2-1.csv,Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5606
parsed-kron-20_0.1_0.1_0.2-1.csv,GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.222394
parsed-kron-20_0.1_0.1_0.2-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.619547631
parsed-kron-20_0.1_0.1_0.2-1.csv,GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2350496
parsed-kron-20_0.1_0.1_0.2-1.csv,PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.35625
parsed-kron-20_0.1_0.1_0.3-1.csv,Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5564
parsed-kron-20_0.1_0.1_0.3-1.csv,GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.228974
parsed-kron-20_0.1_0.1_0.3-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.627132821
parsed-kron-20_0.1_0.1_0.3-1.csv,GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2342134
parsed-kron-20_0.1_0.1_0.3-1.csv,PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.340625
parsed-kron-20_0.1_0.1_0.4-1.csv,Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5646
parsed-kron-20_0.1_0.1_0.4-1.csv,GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.222906
parsed-kron-20_0.1_0.1_0.4-1.csv,GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.802065391
parsed-kron-20_0.1_0.1_0.4-1.csv,GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2352426
parsed-kron-20_0.1_0.1_0.4-1.csv,PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.38125
parsed-kron-20_0.1_0.1_0.5-1.csv,Galois,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5554
parsed-kron-20_0.1_0.1_0.5-1.csv,GAP,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223112
parsed-kron-20_0.1_0.1_0.5-1.csv,GraphBIG,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598459601
parsed-kron-20_0.1_0.1_0.5-1.csv,GraphMat,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2275516
