package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
GraphBIG,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.474379621
GraphMat,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.2703566
Galois,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.404
GAP,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.04765
Graph500,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.001001789
GraphBIG,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.476115955
GraphMat,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.2738892
Galois,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.365
GAP,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.039806
Graph500,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.001001333
GraphBIG,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.466715669
GraphMat,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.2710986
Galois,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.408
GAP,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.03394
Graph500,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.000356282
GraphBIG,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.473479955
GraphMat,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.2720962
Galois,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.4
GAP,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.068826
Graph500,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.001001207
GraphBIG,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.49078986
GraphMat,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.268878
Galois,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.4
GAP,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.044388
Graph500,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.001000823
GraphBIG,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.482305812
GraphMat,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.2716968
Galois,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.411
GAP,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.04218
Graph500,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.001000165
GraphBIG,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.51845186
GraphMat,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.271884
Galois,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.406
GAP,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.033982
Graph500,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.000458996
GraphBIG,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.45736586
GraphMat,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.272872
Galois,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.401
GAP,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.06911
Graph500,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.000998623
GraphBIG,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.476039574
GraphMat,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.2714692
Galois,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.401
GAP,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.032244
Graph500,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.000366263
GraphBIG,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.479061621
GraphMat,BFS,1048576,16777216,1,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.2712938
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.327
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.035298
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023240563
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.983603012
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.153919
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.022958143
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,4.6271
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.311
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.030418
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023551972
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.04928444
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.172033
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.312
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.032946
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.029469741
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.03709644
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.162617
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.311
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.021566
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023062733
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.953097871
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1864092
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.036847639
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,5.4586
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.324
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.035248
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023734594
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.940233773
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.194991
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.323
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.026798
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.02414216
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.964317105
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1513614
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.324
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.033326
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.029647919
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.067802202
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1737732
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.323
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.022276
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023596555
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.966231582
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1886526
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.311
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.03108
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.024298132
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.095362538
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1683886
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.302
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.021776
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023521317
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.001459871
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1562176
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.313
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.039702
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.029546178
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.993940249
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.150704
Galois,BFS,1048576,16777216,2,nan,NA,NA,NA,NA,NA,NA,NA,NA,0.336
GAP,BFS,1048576,16777216,2,nan,NA,NA,NA,NA,NA,NA,NA,NA,0.03443
Graph500,BFS,1048576,16777216,2,nan,NA,NA,NA,NA,NA,NA,NA,NA,0.023148075
GraphBIG,BFS,1048576,16777216,2,nan,NA,NA,NA,NA,NA,NA,NA,NA,0.898804628
GraphMat,BFS,1048576,16777216,2,nan,NA,NA,NA,NA,NA,NA,NA,NA,0.1629808
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.322
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.037456
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.029353655
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.900207153
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.155761
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.301
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.02365
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023796876
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.98329044
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.2026984
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.321
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.03849
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.022761236
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.651031725
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1559094
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.323
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.034816
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.037158067
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.947011251
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1516098
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.311
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.035888
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023912741
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.048305203
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1587236
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.311
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.036962
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.02357481
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.971284011
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1884772
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.326
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023498
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023719615
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.762531388
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1590694
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.323
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.028426
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.036994663
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.069502202
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1516308
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.033482214
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,5.78759
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.322
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.022636
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.024085974
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.877615629
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1687936
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.324
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.02185
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023157387
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.848399629
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1708544
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.313
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.034398
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.025014285
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.858510249
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1508044
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.327
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.034952
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.031444308
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.048549015
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1526624
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.309
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.037796
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023377268
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.073604869
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1792768
Galois,BFS,1048576,16777216,2,nan,NA,NA,NA,NA,NA,NA,NA,NA,0.324
GAP,BFS,1048576,16777216,2,nan,NA,NA,NA,NA,NA,NA,NA,NA,0.02172
Graph500,BFS,1048576,16777216,2,nan,NA,NA,NA,NA,NA,NA,NA,NA,0.02252056
GraphBIG,BFS,1048576,16777216,2,nan,NA,NA,NA,NA,NA,NA,NA,NA,0.904270392
GraphMat,BFS,1048576,16777216,2,nan,NA,NA,NA,NA,NA,NA,NA,NA,0.1550012
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.309
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.021612
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023414487
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.76729582
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1564436
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.311
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.038466
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023145682
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.02765658
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1517084
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.324
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.039542
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.022325758
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.020485963
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.154401
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.322
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.030362
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023383115
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.008460819
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1732692
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.325
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.02258
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023420714
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.061684011
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.177222
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.293
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.036762
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.032595455
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.840200202
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.191066
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.325
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.02157
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023267107
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.852185773
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.185608
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.31
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.027348
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.032219812
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.956947057
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1682634
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.312
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.034802
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.022910709
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.891686202
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.1518088
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.323
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.022542
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.023460306
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,1.047170535
GraphMat,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.174632
Galois,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.309
GAP,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.021816
Graph500,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.024177813
GraphBIG,BFS,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,0.841840975
