package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
PowerGraph,SSSP,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05625
GAP,SSSP,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008619375
GraphBIG,SSSP,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000406176
GraphMat,SSSP,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00540825
PowerGraph,SSSP,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08125
GAP,SSSP,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008676875
GraphBIG,SSSP,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00038676
GraphMat,SSSP,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003404625
PowerGraph,SSSP,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0875
Galois,SSSP,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.0983125
GAP,SSSP,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.000765625
GraphBIG,SSSP,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,9.24E-07
GraphMat,SSSP,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,1.654781875
PowerGraph,SSSP,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,3.31875
Galois,SSSP,1379917,1921660,2,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.096125
GAP,SSSP,1379917,1921660,2,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.00159
GraphBIG,SSSP,1379917,1921660,2,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.000233993
GraphMat,SSSP,1379917,1921660,2,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,1.066170438
PowerGraph,SSSP,1379917,1921660,2,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,3.28125
Galois,SSSP,1379917,1921660,4,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.081625
GAP,SSSP,1379917,1921660,4,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.001715
GraphBIG,SSSP,1379917,1921660,4,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.00024122
GraphMat,SSSP,1379917,1921660,4,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.770559375
PowerGraph,SSSP,1379917,1921660,4,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,3.46875
Galois,SSSP,1379917,1921660,8,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.0823125
GAP,SSSP,1379917,1921660,8,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.002174375
GraphBIG,SSSP,1379917,1921660,8,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.000253871
GraphMat,SSSP,1379917,1921660,8,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.550799875
PowerGraph,SSSP,1379917,1921660,8,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,3.425
Galois,SSSP,1379917,1921660,16,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.0873125
GAP,SSSP,1379917,1921660,16,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.003175
GraphBIG,SSSP,1379917,1921660,16,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.000266731
GraphMat,SSSP,1379917,1921660,16,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.427384813
PowerGraph,SSSP,1379917,1921660,16,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,3.95
Galois,SSSP,1379917,1921660,24,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.1028125
GAP,SSSP,1379917,1921660,24,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.0039925
GraphBIG,SSSP,1379917,1921660,24,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.004059212
GraphMat,SSSP,1379917,1921660,24,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.374538938
PowerGraph,SSSP,1379917,1921660,24,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,4.6625
Galois,SSSP,1379917,1921660,32,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.1165625
GAP,SSSP,1379917,1921660,32,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.019068125
GraphBIG,SSSP,1379917,1921660,32,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.000680909
GraphMat,SSSP,1379917,1921660,32,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.42836375
PowerGraph,SSSP,1379917,1921660,32,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,5.0125
Galois,SSSP,1379917,1921660,40,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.1268125
GAP,SSSP,1379917,1921660,40,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.02605125
GraphBIG,SSSP,1379917,1921660,40,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.001130924
GraphMat,SSSP,1379917,1921660,40,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.565878688
PowerGraph,SSSP,1379917,1921660,40,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,5.31875
Galois,SSSP,1379917,1921660,48,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.1165625
GAP,SSSP,1379917,1921660,48,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.035295
GraphBIG,SSSP,1379917,1921660,48,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.0009505
GraphMat,SSSP,1379917,1921660,48,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.673403938
PowerGraph,SSSP,1379917,1921660,48,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,6.38125
Galois,SSSP,1379917,1921660,56,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.1166875
GAP,SSSP,1379917,1921660,56,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.040463125
GraphBIG,SSSP,1379917,1921660,56,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.001118228
GraphMat,SSSP,1379917,1921660,56,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.711531625
PowerGraph,SSSP,1379917,1921660,56,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,8.1375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.559
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22252
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.622923161
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2357244
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.290625
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.73272
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.556
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.222784
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.619469972
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2359894
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.359375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5578
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.273786
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.610195801
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2333004
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5598
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.246076
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.61735546
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2328712
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.33125
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.72876
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.555
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22452
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.615465561
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2354426
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.340625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5518
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.223904
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.62665266
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2339066
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.365625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5684
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.238458
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.62151024
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2297416
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.446875
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5586
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.224554
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.649281372
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2346996
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.409375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5606
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.222394
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.619547631
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2350496
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.35625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5564
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.228974
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.627132821
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2342134
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.340625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5646
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.222906
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.802065391
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2352426
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.38125
Galois,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5554
GAP,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223112
GraphBIG,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598459601
GraphMat,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2275516
PowerGraph,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.378125
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5498
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.223772
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.619106172
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2348016
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.390625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5534
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.223224
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.61921582
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2350996
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.453125
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.55
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.26539
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.625206161
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2348668
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.340625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5482
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.221738
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.621539451
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2353286
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.50625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5492
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.235508
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.617545192
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2263548
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.390625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5522
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.224848
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.60887624
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2351404
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.39375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5588
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.224228
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.619961761
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2295236
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.390625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5508
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22435
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.622037029
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2452436
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.384375
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.70878
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5502
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.218938
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.621769381
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2293148
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.45
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.558
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22054
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.623971801
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2356826
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5542
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22473
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.553167812
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2278648
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.6214
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.230132
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.624532192
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2299076
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.290625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.551
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.223658
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.62486744
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2343976
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.446875
Galois,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5502
GAP,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246142
GraphBIG,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62216878
GraphMat,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2353506
PowerGraph,SSSP,1048576,16777216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5504
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.224036
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.6241224
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2352756
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.346875
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5588
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.221192
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.612337801
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.237331
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.309375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5574
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.245908
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.619263992
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2346776
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.328125
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5966
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.224458
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.622853741
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2324576
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.39375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5566
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.224832
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.612393801
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.230512
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5558
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.223046
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.621008372
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2354426
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.4125
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.56
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.224054
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.617823132
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2353168
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.303125
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5536
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.220614
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.62289542
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2360904
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.38125
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5568
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22409
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.624952629
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.235387
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.315625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5512
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22573
